ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
6.116681,-1,6.908462,4.048839,5.550657,15.36344,0.2791666,35.01928,25.60015,RIGHT_ACCELERATE
4.977758,-1,7.740947,2.985238,3.860888,14.30181,0.2791761,36.15973,25.70496,RIGHT_ACCELERATE
4.614004,-1,8.032674,2.184909,2.54687,13.47056,0.2791932,37.33373,25.80183,RIGHT_ACCELERATE
-1,-1,8.040714,1.683985,1.614064,12.81532,0.2792152,38.72868,25.90575,RIGHT_ACCELERATE
-1,-1,7.943011,1.693049,1.300772,12.47257,0.2792183,40.10887,26.00169,RIGHT_ACCELERATE
-1,8.953213,7.79387,2.666816,1.477604,12.39799,0.2792199,41.61889,26.10385,RIGHT_ACCELERATE
-1,7.649375,7.585342,-1,2.167732,12.59462,0.2792111,43.05725,26.20198,RIGHT_ACCELERATE
9.258066,6.461179,7.181748,-1,3.53779,13.00863,0.2791771,44.54086,26.30582,LEFT_ACCELERATE
7.860837,5.545514,6.398982,-1,4.931963,13.36943,0.279166,45.89581,26.40007,LEFT_ACCELERATE
6.879725,4.6815,5.356483,-1,6.111098,13.60034,0.2791777,47.39165,26.50191,LEFT_ACCELERATE
6.262292,3.947497,4.340969,-1,6.747051,13.59549,0.2792012,48.90372,26.60381,LEFT_ACCELERATE
6.063861,3.413015,3.50381,-1,6.933522,13.29327,0.2792141,50.40548,26.70715,LEFT_ACCELERATE
6.187763,3.092936,2.968734,-1,6.964037,12.75148,0.2792168,51.71232,26.80267,LEFT_ACCELERATE
6.805442,2.951792,2.620104,-1,6.912724,11.89775,0.2792186,52.99599,26.90692,LEFT_ACCELERATE
8.022431,3.038623,2.504736,-1,6.802779,10.89111,0.2792195,54.01741,27.004,LEFT_ACCELERATE
-1,3.365319,2.560454,-1,6.637268,9.697317,0.2792196,54.84858,27.10258,LEFT_ACCELERATE
-1,4.032718,2.823302,-1,6.414028,8.288887,0.2792147,55.47705,27.2072,LEFT_ACCELERATE
-1,4.76345,3.191028,8.683501,6.129917,6.962317,0.2791972,55.8406,27.30034,LEFT_ACCELERATE
-1,5.427561,3.616027,7.756396,5.722874,5.443735,0.2791816,56.11105,27.40421,LEFT_ACCELERATE
-1,5.665819,3.923433,7.615326,5.346479,4.034381,0.279168,56.33562,27.50006,ACCELERATE
-1,5.600443,4.111288,8.011343,5.101164,2.532209,0.279163,56.61423,27.60266,ACCELERATE
-1,5.458704,4.178069,8.414431,5.022211,1.000006,0.2791596,56.91682,27.70753,LEFT_ACCELERATE
-1,5.548279,4.218892,7.977918,4.978834,-0.3958142,0.2791649,57.11376,27.80228,LEFT_ACCELERATE
-1,6.078728,4.355746,6.97325,4.854456,-1.921458,0.2791826,57.14324,27.90499,LEFT_ACCELERATE
-1,6.801963,4.565364,6.249452,4.656022,-3.358718,0.2791782,57.01024,28.00203,LEFT_ACCELERATE
-1,7.312474,4.78244,5.845143,4.44349,-4.871006,0.2791663,56.81774,28.1044,ACCELERATE
-1,7.560567,4.945739,5.631191,4.280066,-6.305819,0.2791629,56.65709,28.20134,ACCELERATE
-1,7.785299,5.094781,5.436624,4.130763,-7.806344,0.2791613,56.50927,28.30257,ACCELERATE
-1,7.993588,5.232419,5.256409,3.992956,-9.323725,0.2791606,56.37291,28.40486,ACCELERATE
-1,8.176191,5.352721,5.098551,3.87256,-10.73727,0.2791603,56.25346,28.5001,ACCELERATE
-1,8.364167,5.47632,4.936149,3.748896,-12.27328,0.2791598,56.12911,28.60355,ACCELERATE
-1,8.549054,5.597689,4.77653,3.627494,-13.79906,0.2791604,56.00924,28.7063,ACCELERATE
-1,8.716287,5.707355,4.632217,3.517805,-15.21893,0.2791603,55.89985,28.8019,ACCELERATE
-1,8.89477,5.824306,4.478259,3.400844,-16.74949,0.2791601,55.7835,28.90496,ACCELERATE
-1,9.037842,5.938775,4.32754,3.286372,-18.26646,0.2791603,55.66923,29.00709,ACCELERATE
-1,9.079991,6.045444,4.187065,3.179706,-19.69021,0.2791596,55.56262,29.10294,ACCELERATE
-1,9.02137,6.156322,4.041039,3.068832,-21.16361,0.2791606,55.45272,29.20213,ACCELERATE
-1,8.856157,6.269372,3.935618,2.955791,-22.6788,0.2791604,55.34001,29.30413,ACCELERATE
-1,8.603662,6.37019,3.96513,2.843453,-24.20066,0.2791602,55.22699,29.40658,ACCELERATE
-1,8.288993,6.417891,4.18945,2.780473,-25.6305,0.2791604,55.12093,29.50284,ACCELERATE
-1,7.86896,6.393106,4.768277,2.817657,-27.22157,0.2791603,55.00298,29.60995,ACCELERATE
-1,7.423035,6.295839,5.893629,2.964223,-28.61081,0.2791601,54.89872,29.70348,LEFT_ACCELERATE
-1,7.079873,6.116366,7.489101,3.178097,-30.11264,0.2791634,54.72929,29.80503,LEFT_ACCELERATE
-1,6.97836,5.961299,7.75866,3.314125,-31.51919,0.2791773,54.41854,29.90194,LEFT_ACCELERATE
-1,6.829177,5.845196,9.734167,3.426865,-33.0014,0.2791736,53.91572,30.00716,LEFT_ACCELERATE
-1,6.441494,5.729886,-1,3.644024,-34.33095,0.2791663,53.41707,30.10251,ACCELERATE
-1,5.868052,5.489919,-1,4.09033,-35.75455,0.2791615,52.90334,30.20412,ACCELERATE
8.931294,5.210189,5.129122,-1,4.774941,-37.18137,0.2791616,52.40465,30.30559,ACCELERATE
7.448896,4.48611,4.653901,-1,5.730409,-38.60181,0.2791601,51.91835,30.40639,ACCELERATE
6.063546,3.7528,4.086177,-1,6.926599,-39.92366,0.2791604,51.47169,30.50006,ACCELERATE
4.561633,2.90392,3.33525,-1,8.678486,-41.4217,0.279168,50.96995,30.60924,NONE
